Old_Route_ID,Old_Name,Action_Taken,New_Route_ID,Residential_Score,Commercial_Score,Composite_Demand_Score,Overlap_Metric,Population_Served,Old_Wait_Time,New_Wait_Time,Fleet_Required,Route_KM,HV_POI_Count,Sharp_Turns,Junction_Penalty_Min,OSRM_Duration_S,Cycle_Time_Min,Geo_Source,Fleet_Imputed,Reasoning_String
R0593,PAJJTHIRTHI ↔ NARI KHEPAR,RETAINED_AS_FEEDER,FDR-173,5781.6,313.86,6095.46,0.1001,119737,20,15,4,20.71,8,5,2.5,1396.5,59.3,OSRM,True,"Route R0593 (PAJJTHIRTHI ↔ NARI KHEPAR) retained as Feeder FDR-173. Distinct catchment of 119,737 residents across 20.7 km (overlap 10.0%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 4 minibuses targets 15-min headway (from 20 min currently). Residential score 5781.6/km | Commercial score 313.9/km."
R0594,PAJJTHIRTHI ↔ NARI KHEPAR,RETAINED_AS_FEEDER,FDR-255,4365.09,175.07,4540.16,0.0941,105967,21,15,6,24.276,5,11,5.5,1803.3,81.8,OSRM,True,"Route R0594 (PAJJTHIRTHI ↔ NARI KHEPAR) retained as Feeder FDR-255. Distinct catchment of 105,967 residents across 24.3 km (overlap 9.4%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 6 minibuses targets 15-min headway (from 21 min currently). Residential score 4365.1/km | Commercial score 175.1/km."
R0599,PALOURA ↔ SMAILPUR SAJADPUR MARH,RETAINED_AS_FEEDER,FDR-091,7551.02,374.04,7925.06,0.1225,171597,17,15,5,22.725,10,9,4.5,1459.1,66.3,OSRM,True,"Route R0599 (PALOURA ↔ SMAILPUR SAJADPUR MARH) retained as Feeder FDR-091. Distinct catchment of 171,597 residents across 22.7 km (overlap 12.2%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 5 minibuses targets 15-min headway (from 17 min currently). Residential score 7551.0/km | Commercial score 374.0/km."
R0600,PALOURA ↔ CHATHA GURJAN BLOCK MARH,RETAINED_AS_FEEDER,FDR-063,8342.18,346.43,8688.61,0.1192,84281,18,15,3,10.103,5,8,4.0,690.0,35.6,OSRM,True,"Route R0600 (PALOURA ↔ CHATHA GURJAN BLOCK MARH) retained as Feeder FDR-063. Distinct catchment of 84,281 residents across 10.1 km (overlap 11.9%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 3 minibuses targets 15-min headway (from 18 min currently). Residential score 8342.2/km | Commercial score 346.4/km."
R0605,PALOURA ↔ CHIRI KANA CHAK,RETAINED_AS_FEEDER,FDR-256,4507.1,0.0,4507.1,0.0611,78063,18,15,4,17.32,0,6,3.0,1218.6,53.6,OSRM,True,"Route R0605 (PALOURA ↔ CHIRI KANA CHAK) retained as Feeder FDR-256. Distinct catchment of 78,063 residents across 17.3 km (overlap 6.1%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 4 minibuses targets 15-min headway (from 18 min currently). Residential score 4507.1/km | Commercial score 0.0/km."
R0608,PALOURA ↔ JASWAN,RETAINED_AS_FEEDER,FDR-295,2970.5,63.45,3033.95,0.0329,46818,23,15,5,15.761,1,11,5.5,1408.6,66.6,OSRM,True,"Route R0608 (PALOURA ↔ JASWAN) retained as Feeder FDR-295. Distinct catchment of 46,818 residents across 15.8 km (overlap 3.3%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 5 minibuses targets 15-min headway (from 23 min currently). Residential score 2970.5/km | Commercial score 63.5/km."
R0610,PALOURA ↔ PARWAHA SAHZADPUR,RETAINED_AS_FEEDER,FDR-213,5333.46,227.88,5561.34,0.0753,198938,21,15,7,37.3,10,7,3.5,2414.0,100.6,OSRM,True,"Route R0610 (PALOURA ↔ PARWAHA SAHZADPUR) retained as Feeder FDR-213. Distinct catchment of 198,938 residents across 37.3 km (overlap 7.5%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 7 minibuses targets 15-min headway (from 21 min currently). Residential score 5333.5/km | Commercial score 227.9/km."
R0611,PALOURA ↔ SUNDWAN,RETAINED_AS_FEEDER,FDR-120,6987.3,187.8,7175.1,0.0763,102315,29,15,4,14.643,5,6,3.0,1285.4,56.2,OSRM,True,"Route R0611 (PALOURA ↔ SUNDWAN) retained as Feeder FDR-120. Distinct catchment of 102,315 residents across 14.6 km (overlap 7.6%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 4 minibuses targets 15-min headway (from 29 min currently). Residential score 6987.3/km | Commercial score 187.8/km."
R0612,PALOURA ↔ HALKA MARH,RETAINED_AS_FEEDER,FDR-282,3663.17,82.52,3745.69,0.0397,44394,24,15,4,12.119,1,9,4.5,945.0,46.6,OSRM,True,"Route R0612 (PALOURA ↔ HALKA MARH) retained as Feeder FDR-282. Distinct catchment of 44,394 residents across 12.1 km (overlap 4.0%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 4 minibuses targets 15-min headway (from 24 min currently). Residential score 3663.2/km | Commercial score 82.5/km."
R0614,PALOURA ↔ AKALPUR PATNYAL,RETAINED_AS_FEEDER,FDR-258,4474.25,0.0,4474.25,0.0422,39530,20,15,3,8.835,0,8,4.0,777.7,39.0,OSRM,True,"Route R0614 (PALOURA ↔ AKALPUR PATNYAL) retained as Feeder FDR-258. Distinct catchment of 39,530 residents across 8.8 km (overlap 4.2%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 3 minibuses targets 15-min headway (from 20 min currently). Residential score 4474.2/km | Commercial score 0.0/km."
R0615,PALOURA ↔ SAHZATPUR,RETAINED_AS_FEEDER,FDR-253,4425.51,156.06,4581.57,0.0703,241040,20,15,11,54.466,10,15,7.5,3694.4,158.9,OSRM,True,"Route R0615 (PALOURA ↔ SAHZATPUR) retained as Feeder FDR-253. Distinct catchment of 241,040 residents across 54.5 km (overlap 7.0%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 11 minibuses targets 15-min headway (from 20 min currently). Residential score 4425.5/km | Commercial score 156.1/km."
R0617,PALOURA TO ↔ RAIPUR SUNDWAN,RETAINED_AS_FEEDER,FDR-228,5116.62,98.0,5214.62,0.047,52210,26,15,4,10.204,1,8,4.0,1074.5,50.4,OSRM,True,"Route R0617 (PALOURA TO ↔ RAIPUR SUNDWAN) retained as Feeder FDR-228. Distinct catchment of 52,210 residents across 10.2 km (overlap 4.7%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 4 minibuses targets 15-min headway (from 26 min currently). Residential score 5116.6/km | Commercial score 98.0/km."
R0619,PANJHIRTHI ↔ TRIKUTA NAGAR,RETAINED_AS_FEEDER,FDR-039,8786.88,590.85,9377.73,0.1188,63204,32,15,3,7.193,5,9,4.5,543.9,31.2,OSRM,True,"Route R0619 (PANJHIRTHI ↔ TRIKUTA NAGAR) retained as Feeder FDR-039. Distinct catchment of 63,204 residents across 7.2 km (overlap 11.9%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 3 minibuses targets 15-min headway (from 32 min currently). Residential score 8786.9/km | Commercial score 590.9/km."
R0626,PANJTHIRTHI ↔ NH GREATER KAILASH,RETAINED_AS_FEEDER,FDR-048,8776.87,265.82,9042.69,0.1718,115565,16,15,3,13.167,5,2,1.0,768.5,31.8,OSRM,True,"Route R0626 (PANJTHIRTHI ↔ NH GREATER KAILASH) retained as Feeder FDR-048. Distinct catchment of 115,565 residents across 13.2 km (overlap 17.2%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 3 minibuses targets 15-min headway (from 16 min currently). Residential score 8776.9/km | Commercial score 265.8/km."
R0628,PANJTHIRTHI ↔ MUTHI BARNAI BANTALAB,RETAINED_AS_FEEDER,FDR-082,7538.21,756.62,8294.83,0.1722,59778,14,15,2,7.93,6,6,3.0,551.3,28.0,OSRM,True,"Route R0628 (PANJTHIRTHI ↔ MUTHI BARNAI BANTALAB) retained as Feeder FDR-082. Distinct catchment of 59,778 residents across 7.9 km (overlap 17.2%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 2 minibuses targets 15-min headway (from 14 min currently). Residential score 7538.2/km | Commercial score 756.6/km."
R0629,PANJTHIRTHI ↔ TALABTILLO,RETAINED_AS_FEEDER,FDR-022,8591.96,1400.84,9992.8,0.2014,42934,17,15,2,4.997,7,2,1.0,365.0,16.3,OSRM,True,"Route R0629 (PANJTHIRTHI ↔ TALABTILLO) retained as Feeder FDR-022. Distinct catchment of 42,934 residents across 5.0 km (overlap 20.1%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 2 minibuses targets 15-min headway (from 17 min currently). Residential score 8592.0/km | Commercial score 1400.8/km."
R0630,PANJTHIRTHI ↔ TALABTILLO,RETAINED_AS_FEEDER,FDR-023,8591.96,1400.84,9992.8,0.2014,42934,17,15,2,4.997,7,2,1.0,365.0,16.3,OSRM,True,"Route R0630 (PANJTHIRTHI ↔ TALABTILLO) retained as Feeder FDR-023. Distinct catchment of 42,934 residents across 5.0 km (overlap 20.1%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 2 minibuses targets 15-min headway (from 17 min currently). Residential score 8592.0/km | Commercial score 1400.8/km."
R0635,PANJTHIRTHI ↔ TALABTILLO,RETAINED_AS_FEEDER,FDR-055,8802.97,0.0,8802.97,0.1126,45124,19,15,2,5.126,0,3,1.5,383.1,18.1,OSRM,True,"Route R0635 (PANJTHIRTHI ↔ TALABTILLO) retained as Feeder FDR-055. Distinct catchment of 45,124 residents across 5.1 km (overlap 11.3%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 2 minibuses targets 15-min headway (from 19 min currently). Residential score 8803.0/km | Commercial score 0.0/km."
R0644,PANJTHIRTHI ↔ JAGTI,RETAINED_AS_FEEDER,FDR-352,1092.22,16.95,1109.17,0.0353,16108,32,15,5,14.748,1,13,6.5,1262.3,63.3,OSRM,True,"Route R0644 (PANJTHIRTHI ↔ JAGTI) retained as Feeder FDR-352. Distinct catchment of 16,108 residents across 14.7 km (overlap 3.5%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 5 minibuses targets 15-min headway (from 32 min currently). Residential score 1092.2/km | Commercial score 16.9/km."
R0646,PANJTHIRTHI ↔ SATWARI GANGYAL,RETAINED_AS_FEEDER,FDR-134,6671.24,93.54,6764.78,0.0708,53490,15,15,2,8.018,3,3,1.5,652.3,28.5,OSRM,True,"Route R0646 (PANJTHIRTHI ↔ SATWARI GANGYAL) retained as Feeder FDR-134. Distinct catchment of 53,490 residents across 8.0 km (overlap 7.1%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 2 minibuses targets 15-min headway (from 15 min currently). Residential score 6671.2/km | Commercial score 93.5/km."
R0650,PANJTHIRTHI(CIRCULAR RD NAKA) ↔ RANGOORA,RETAINED_AS_FEEDER,FDR-272,3891.24,77.17,3968.41,0.0566,37819,13,15,2,9.719,3,3,1.5,577.2,25.6,OSRM,True,"Route R0650 (PANJTHIRTHI(CIRCULAR RD NAKA) ↔ RANGOORA) retained as Feeder FDR-272. Distinct catchment of 37,819 residents across 9.7 km (overlap 5.7%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 2 minibuses targets 15-min headway (from 13 min currently). Residential score 3891.2/km | Commercial score 77.2/km."
R0652,PANJTHIRTHI KOOPER ↔ BAJALTA,RETAINED_AS_FEEDER,FDR-330,1749.05,24.25,1773.3,0.0372,18031,16,15,3,10.309,1,4,2.0,683.0,30.8,OSRM,True,"Route R0652 (PANJTHIRTHI KOOPER ↔ BAJALTA) retained as Feeder FDR-330. Distinct catchment of 18,031 residents across 10.3 km (overlap 3.7%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 3 minibuses targets 15-min headway (from 16 min currently). Residential score 1749.0/km | Commercial score 24.2/km."
R0654,PANJTIRTHI ↔ GOLE GUJRAL,RETAINED_AS_FEEDER,FDR-030,8635.32,979.57,9614.89,0.15,61708,29,15,2,7.146,7,5,2.5,584.8,28.2,OSRM,True,"Route R0654 (PANJTIRTHI ↔ GOLE GUJRAL) retained as Feeder FDR-030. Distinct catchment of 61,708 residents across 7.1 km (overlap 15.0%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 2 minibuses targets 15-min headway (from 29 min currently). Residential score 8635.3/km | Commercial score 979.6/km."
R0656,PANJTIRTHI ↔ TALAB TILLO,RETAINED_AS_FEEDER,FDR-097,6898.21,867.21,7765.42,0.1414,63636,20,15,3,9.225,8,8,4.0,753.2,38.1,OSRM,True,"Route R0656 (PANJTIRTHI ↔ TALAB TILLO) retained as Feeder FDR-097. Distinct catchment of 63,636 residents across 9.2 km (overlap 14.1%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 3 minibuses targets 15-min headway (from 20 min currently). Residential score 6898.2/km | Commercial score 867.2/km."
R0663,PANJTIRTHI ↔ TALAB TILLO BOHRI GOLE PULLI,RETAINED_AS_FEEDER,FDR-040,9204.38,0.0,9204.38,0.1097,41567,21,15,2,4.516,0,4,2.0,403.6,20.1,OSRM,True,"Route R0663 (PANJTIRTHI ↔ TALAB TILLO BOHRI GOLE PULLI) retained as Feeder FDR-040. Distinct catchment of 41,567 residents across 4.5 km (overlap 11.0%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 2 minibuses targets 15-min headway (from 21 min currently). Residential score 9204.4/km | Commercial score 0.0/km."
R0665,PANJTIRTHI ↔ GOLE PULLI TALAB TILLO BOHRI,RETAINED_AS_FEEDER,FDR-041,9204.38,0.0,9204.38,0.1097,41567,21,15,2,4.516,0,4,2.0,403.6,20.1,OSRM,True,"Route R0665 (PANJTIRTHI ↔ GOLE PULLI TALAB TILLO BOHRI) retained as Feeder FDR-041. Distinct catchment of 41,567 residents across 4.5 km (overlap 11.0%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 2 minibuses targets 15-min headway (from 21 min currently). Residential score 9204.4/km | Commercial score 0.0/km."
R0669,PANJTIRTHI ↔ KUNJWANI TALAB,RETAINED_AS_FEEDER,FDR-132,6687.75,110.43,6798.18,0.1364,136263,22,15,5,20.375,3,9,4.5,1449.7,65.9,OSRM,True,"Route R0669 (PANJTIRTHI ↔ KUNJWANI TALAB) retained as Feeder FDR-132. Distinct catchment of 136,263 residents across 20.4 km (overlap 13.6%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 5 minibuses targets 15-min headway (from 22 min currently). Residential score 6687.8/km | Commercial score 110.4/km."
R0671,PANJTIRTHI ↔ KHANA CHARGAL,RETAINED_AS_FEEDER,FDR-069,8086.92,451.31,8538.23,0.1515,152309,16,15,4,18.834,10,3,1.5,1160.7,47.9,OSRM,True,"Route R0671 (PANJTIRTHI ↔ KHANA CHARGAL) retained as Feeder FDR-069. Distinct catchment of 152,309 residents across 18.8 km (overlap 15.2%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 4 minibuses targets 15-min headway (from 16 min currently). Residential score 8086.9/km | Commercial score 451.3/km."
R0674,PANJTIRTHI ↔ CHHIBA BAMYAL,RETAINED_AS_FEEDER,FDR-356,722.28,9.64,731.92,0.0195,18731,28,15,8,25.933,1,2,1.0,2816.6,110.3,OSRM,True,"Route R0674 (PANJTIRTHI ↔ CHHIBA BAMYAL) retained as Feeder FDR-356. Distinct catchment of 18,731 residents across 25.9 km (overlap 1.9%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 8 minibuses targets 15-min headway (from 28 min currently). Residential score 722.3/km | Commercial score 9.6/km."
R0679,PANJTIRTHI ↔ JAGTI CAMP,RETAINED_AS_FEEDER,FDR-318,1962.42,76.01,2038.43,0.0286,32272,20,15,4,16.445,2,8,4.0,1294.9,58.8,OSRM,True,"Route R0679 (PANJTIRTHI ↔ JAGTI CAMP) retained as Feeder FDR-318. Distinct catchment of 32,272 residents across 16.4 km (overlap 2.9%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 4 minibuses targets 15-min headway (from 20 min currently). Residential score 1962.4/km | Commercial score 76.0/km."
R0682,PANJTIRTHI ↔ FAWARA CHOWK GREATER KAILASH,RETAINED_AS_FEEDER,FDR-053,8448.55,414.5,8863.05,0.1233,152868,22,15,5,18.094,9,16,8.0,1238.7,65.9,OSRM,True,"Route R0682 (PANJTIRTHI ↔ FAWARA CHOWK GREATER KAILASH) retained as Feeder FDR-053. Distinct catchment of 152,868 residents across 18.1 km (overlap 12.3%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 5 minibuses targets 15-min headway (from 22 min currently). Residential score 8448.5/km | Commercial score 414.5/km."
R0683,PANJTIRTHI ↔ CHALNI,RETAINED_AS_FEEDER,FDR-350,1218.44,14.06,1232.5,0.0312,21659,19,15,4,17.776,1,3,1.5,1340.4,54.8,OSRM,True,"Route R0683 (PANJTIRTHI ↔ CHALNI) retained as Feeder FDR-350. Distinct catchment of 21,659 residents across 17.8 km (overlap 3.1%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 4 minibuses targets 15-min headway (from 19 min currently). Residential score 1218.4/km | Commercial score 14.1/km."
R0688,PANJTIRTHI ↔ JAGTI CAMP,RETAINED_AS_FEEDER,FDR-346,1318.64,20.99,1339.63,0.0375,15705,20,15,3,11.91,1,4,2.0,903.8,39.2,OSRM,True,"Route R0688 (PANJTIRTHI ↔ JAGTI CAMP) retained as Feeder FDR-346. Distinct catchment of 15,705 residents across 11.9 km (overlap 3.8%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 3 minibuses targets 15-min headway (from 20 min currently). Residential score 1318.6/km | Commercial score 21.0/km."
R0689,PANJTIRTHI ↔ TALAB TILLO BOHRI,RETAINED_AS_FEEDER,FDR-006,7901.68,374.3,8275.98,0.0785,63332,13,15,2,8.015,6,3,1.5,552.1,24.6,OSRM,True,"Route R0689 (PANJTIRTHI ↔ TALAB TILLO BOHRI) retained as Feeder FDR-006. Distinct catchment of 63,332 residents across 8.0 km (overlap 7.8%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 2 minibuses targets 15-min headway (from 13 min currently). Residential score 7901.7/km | Commercial score 374.3/km."
R0690,PANJTIRTHI ↔ DIGIANA PULLI,RETAINED_AS_FEEDER,FDR-037,9054.78,401.97,9456.75,0.1069,84472,15,15,2,9.329,6,2,1.0,688.1,28.7,OSRM,True,"Route R0690 (PANJTIRTHI ↔ DIGIANA PULLI) retained as Feeder FDR-037. Distinct catchment of 84,472 residents across 9.3 km (overlap 10.7%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 2 minibuses targets 15-min headway (from 15 min currently). Residential score 9054.8/km | Commercial score 402.0/km."
R0692,PANJTIRTHI ↔ RAGHOORA,RETAINED_AS_FEEDER,FDR-273,3891.24,77.17,3968.41,0.0566,37819,13,15,2,9.719,3,3,1.5,577.2,25.6,OSRM,True,"Route R0692 (PANJTIRTHI ↔ RAGHOORA) retained as Feeder FDR-273. Distinct catchment of 37,819 residents across 9.7 km (overlap 5.7%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 2 minibuses targets 15-min headway (from 13 min currently). Residential score 3891.2/km | Commercial score 77.2/km."
R0693,PANJTIRTHI ↔ FAWARA CHOWK GREATER KAILASH,RETAINED_AS_FEEDER,FDR-050,8770.04,263.46,9033.5,0.1707,116510,20,15,3,13.285,5,6,3.0,813.9,38.1,OSRM,True,"Route R0693 (PANJTIRTHI ↔ FAWARA CHOWK GREATER KAILASH) retained as Feeder FDR-050. Distinct catchment of 116,510 residents across 13.3 km (overlap 17.1%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 3 minibuses targets 15-min headway (from 20 min currently). Residential score 8770.0/km | Commercial score 263.5/km."
R0695,PANJTIRTHI ↔ FAWARA CHOWK GREATER KAILASH,RETAINED_AS_FEEDER,FDR-089,7778.82,321.58,8100.4,0.0579,114901,28,15,4,14.771,7,13,6.5,1036.4,54.7,OSRM,True,"Route R0695 (PANJTIRTHI ↔ FAWARA CHOWK GREATER KAILASH) retained as Feeder FDR-089. Distinct catchment of 114,901 residents across 14.8 km (overlap 5.8%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 4 minibuses targets 15-min headway (from 28 min currently). Residential score 7778.8/km | Commercial score 321.6/km."
R0697,PANJTIRTHI ↔ KUNJWANI TALAB,RETAINED_AS_FEEDER,FDR-133,6687.75,110.43,6798.18,0.1364,136263,22,15,5,20.375,3,9,4.5,1449.7,65.9,OSRM,True,"Route R0697 (PANJTIRTHI ↔ KUNJWANI TALAB) retained as Feeder FDR-133. Distinct catchment of 136,263 residents across 20.4 km (overlap 13.6%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 5 minibuses targets 15-min headway (from 22 min currently). Residential score 6687.8/km | Commercial score 110.4/km."
R0698,PANJTIRTHI ↔ PATTA BOHRI,RETAINED_AS_FEEDER,FDR-019,9133.48,985.64,10119.12,0.1629,64866,27,15,2,7.102,7,5,2.5,542.3,26.5,OSRM,True,"Route R0698 (PANJTIRTHI ↔ PATTA BOHRI) retained as Feeder FDR-019. Distinct catchment of 64,866 residents across 7.1 km (overlap 16.3%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 2 minibuses targets 15-min headway (from 27 min currently). Residential score 9133.5/km | Commercial score 985.6/km."
R0700,PANJTIRTHI ↔ CHANNI HIMMAT,RETAINED_AS_FEEDER,FDR-171,5879.0,258.34,6137.34,0.0762,62582,24,15,4,10.645,5,14,7.0,793.2,46.5,OSRM,True,"Route R0700 (PANJTIRTHI ↔ CHANNI HIMMAT) retained as Feeder FDR-171. Distinct catchment of 62,582 residents across 10.6 km (overlap 7.6%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 4 minibuses targets 15-min headway (from 24 min currently). Residential score 5879.0/km | Commercial score 258.3/km."
R0702,PANJTIRTHI ↔ GOLE PULLI TALAB TILLO BOHRI,RETAINED_AS_FEEDER,FDR-024,8591.96,1400.84,9992.8,0.2014,42934,17,15,2,4.997,7,2,1.0,365.0,16.3,OSRM,True,"Route R0702 (PANJTIRTHI ↔ GOLE PULLI TALAB TILLO BOHRI) retained as Feeder FDR-024. Distinct catchment of 42,934 residents across 5.0 km (overlap 20.1%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 2 minibuses targets 15-min headway (from 17 min currently). Residential score 8592.0/km | Commercial score 1400.8/km."
R0707,PANJTIRTHI ↔ KHANNA CHARGAL DHOON,RETAINED_AS_FEEDER,FDR-341,1457.09,16.53,1473.62,0.0328,22040,14,15,3,15.126,1,2,1.0,1033.7,41.9,OSRM,True,"Route R0707 (PANJTIRTHI ↔ KHANNA CHARGAL DHOON) retained as Feeder FDR-341. Distinct catchment of 22,040 residents across 15.1 km (overlap 3.3%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 3 minibuses targets 15-min headway (from 14 min currently). Residential score 1457.1/km | Commercial score 16.5/km."
R0711,PANJTIRTHI ↔ KANNA CHHARGAL,RETAINED_AS_FEEDER,FDR-342,1457.09,16.53,1473.62,0.0328,22040,14,15,3,15.126,1,2,1.0,1033.7,41.9,OSRM,True,"Route R0711 (PANJTIRTHI ↔ KANNA CHHARGAL) retained as Feeder FDR-342. Distinct catchment of 22,040 residents across 15.1 km (overlap 3.3%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 3 minibuses targets 15-min headway (from 14 min currently). Residential score 1457.1/km | Commercial score 16.5/km."
R0714,PANJTRITHI ↔ JAGTI,RETAINED_AS_FEEDER,FDR-347,1318.64,20.99,1339.63,0.0375,15705,20,15,3,11.91,1,4,2.0,903.8,39.2,OSRM,True,"Route R0714 (PANJTRITHI ↔ JAGTI) retained as Feeder FDR-347. Distinct catchment of 15,705 residents across 11.9 km (overlap 3.8%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 3 minibuses targets 15-min headway (from 20 min currently). Residential score 1318.6/km | Commercial score 21.0/km."
R0717,PANJTRITHI ↔ BAHUFORT,RETAINED_AS_FEEDER,FDR-194,5556.64,144.01,5700.65,0.0625,28939,19,15,2,5.208,3,2,1.0,433.4,18.9,OSRM,True,"Route R0717 (PANJTRITHI ↔ BAHUFORT) retained as Feeder FDR-194. Distinct catchment of 28,939 residents across 5.2 km (overlap 6.2%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 2 minibuses targets 15-min headway (from 19 min currently). Residential score 5556.6/km | Commercial score 144.0/km."
R0719,PANJTRITHI ↔ BATHINDI,RETAINED_AS_FEEDER,FDR-178,5705.51,216.26,5921.77,0.0851,46169,21,15,3,8.092,4,12,6.0,695.0,40.4,OSRM,True,"Route R0719 (PANJTRITHI ↔ BATHINDI) retained as Feeder FDR-178. Distinct catchment of 46,169 residents across 8.1 km (overlap 8.5%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 3 minibuses targets 15-min headway (from 21 min currently). Residential score 5705.5/km | Commercial score 216.3/km."
R0720,PANJTRITHI ↔ BATHINDI,RETAINED_AS_FEEDER,FDR-047,7987.23,1142.36,9129.59,0.161,68171,15,15,2,8.535,12,5,2.5,599.4,28.7,OSRM,True,"Route R0720 (PANJTRITHI ↔ BATHINDI) retained as Feeder FDR-047. Distinct catchment of 68,171 residents across 8.5 km (overlap 16.1%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 2 minibuses targets 15-min headway (from 15 min currently). Residential score 7987.2/km | Commercial score 1142.4/km."
R0725,PANTIRATHI ↔ JAGTI MIGRANT CAMP,RETAINED_AS_FEEDER,FDR-332,1686.48,18.53,1705.01,0.0374,22759,30,15,4,13.495,1,10,5.0,1242.3,59.1,OSRM,True,"Route R0725 (PANTIRATHI ↔ JAGTI MIGRANT CAMP) retained as Feeder FDR-332. Distinct catchment of 22,759 residents across 13.5 km (overlap 3.7%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 4 minibuses targets 15-min headway (from 30 min currently). Residential score 1686.5/km | Commercial score 18.5/km."
R0727,PARADE ↔ PALOURA,RETAINED_AS_FEEDER,FDR-007,8046.22,767.81,8814.03,0.115,52397,25,15,2,6.512,5,5,2.5,500.8,24.9,OSRM,True,"Route R0727 (PARADE ↔ PALOURA) retained as Feeder FDR-007. Distinct catchment of 52,397 residents across 6.5 km (overlap 11.5%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 2 minibuses targets 15-min headway (from 25 min currently). Residential score 8046.2/km | Commercial score 767.8/km."
